# first 1000 are full spectra, next 1000 have random lines missing, next 1000 is just noise
1.241428444040821422e+00 1.450651181935658195e-05 4.997493321768341708e-06 8.988329038773603674e-01 4.354361431219997414e+00 2.640519694116805205e+00 2.125256176743870462e+00 1.354874522978369633e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.089980111354317938e+00 3.310633856467291913e+00 1.140513363552981829e+00 9.890981693485697557e-01 7.330691376198940290e+00 2.905693799496385843e+00 1.460868498543317573e+00 9.313199659207684888e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.976518720216839720e-01 1.552623042786552277e-01 5.348786382399671469e-02 3.321377940531443640e-01 2.797796815228635214e+00 9.757279496273337793e-01 5.344037544854943755e-01 3.406883555307244071e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.580048973700964643e+00 1.629729069519841644e+00 5.614416644495854314e-01 1.237268035382602882e+00 5.542086894777146888e+00 3.634747459995895547e+00 1.542653056358978203e+00 9.834585339531928261e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.032250892017208432e+00 1.626409294863684394e-06 5.602980020805391877e-07 6.758991863789809595e-08 3.620662546535279969e+00 1.985602780196771331e-07 1.451378281350233390e+00 9.252698465830888619e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.578070017781380008e+00 1.843433918846670717e-08 6.350629850426780087e-09 1.457259707133850835e-01 5.535145625329287888e+00 4.281021466315660939e-01 6.965983345708082172e-17 4.440892098500626408e-17 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.136540675300755421e+00 3.584655326085468552e-01 1.234913759836443886e-01 4.897111805480699465e-01 3.986463259560699246e+00 1.438634490446739189e+00 9.021049317387361821e-01 5.751019582677140418e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.147198704452510487e+00 1.494471809966928744e+00 5.148455385336069279e-01 9.818481273015482458e-01 4.023846736066329477e+00 2.884395203588566936e+00 1.432204356109890275e+00 9.130462553295233263e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.379633775737155066e+00 2.326461117340661300e+00 8.014658549238576901e-01 1.312142080527028520e+00 8.346663541694685051e+00 3.854706464532986043e+00 1.593296895010994696e+00 1.015744546099065726e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.647045014679830555e+00 5.274833991819604886e-09 1.817180310181853652e-09 9.591680924157373056e-01 5.777078269659173593e+00 2.817767604041531371e+00 1.260394478517927741e+00 8.035155415771564336e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.059971034002687329e+00 2.041088047898055091e+00 7.031548325008799560e-01 9.010962308171004409e-01 3.717892086996447354e+00 2.647168715678908768e+00 1.155598470927815535e+00 7.367069175875402554e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.587106900513896246e+00 1.857899652944676294e+00 6.400464304394408721e-01 7.624707362194422799e-01 9.074384077565401441e+00 2.239925782078267424e+00 1.536650875067638200e+00 9.796320764169565987e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.794995506540557839e-01 1.362087886520112257e+00 4.692392769061786706e-01 3.005519929699994042e-01 2.032618557187147790e+00 8.829376996768489860e-01 6.023853217023157347e-01 3.840273630640799185e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.935426235269200212e+00 2.081462288988494613e+00 7.170637585565364791e-01 1.489275738513805347e+00 1.380366971332585102e+01 4.375075612555244575e+00 3.730200762600195841e+00 2.378044601938158920e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.209594241772405487e-01 2.079341041056374184e+00 7.163329886439208094e-01 1.450739201499803843e-01 2.879549015002597301e+00 4.261866044359000627e-01 3.962732527030133900e-01 2.526286195990140593e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.625635839396520010e+00 9.306747927873004755e-09 3.206174661152250165e-09 1.100268381114658967e+00 5.701984705003576792e+00 3.232280790583604180e+00 1.664870019624231560e-14 1.061373211541649590e-14 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.464400373351448570e+00 5.370476373085519839e-01 1.850129110527961307e-01 3.386431631348343907e-01 5.136444662754993118e+00 9.948389046264229929e-01 6.590518761170052198e-01 4.201529237007555762e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.501926098909480700e+00 2.351373110111222853e-01 8.100480364333162431e-02 1.058425768143332002e+00 5.268067691720380807e+00 3.109358895838225667e+00 1.612479063169333759e+00 1.027973392304815548e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.946606721953462404e+00 2.295278364633193569e+00 7.907233966161351102e-01 1.189062448888631440e+00 1.033534451754984929e+01 3.493132928579998353e+00 2.311195678054450475e+00 1.473413029487728121e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.165242383740222820e+00 7.227882756766433880e-01 2.490005609706036349e-01 2.286107859119568819e-01 4.087135684813127945e+00 6.715945532078639868e-01 7.841704551105444133e-08 4.999174136877116135e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.206082824711157686e-01 1.562588273656205784e+00 5.383116602745628976e-01 3.671488339906990861e-01 2.176809128274695304e+00 1.078580593392183040e+00 1.945059055096206857e-01 1.239996847568664295e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.040671425619875246e-01 3.250366564340024578e+00 1.119751281415138466e+00 1.342035115864186889e-01 2.820298641045203336e+00 3.942523842139209478e-01 6.215735480332718108e-09 3.962600714224607021e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.276770703763152159e+00 3.142629045882472383e-09 1.082635706306511607e-09 1.353233948307373535e-01 4.478325863778154670e+00 3.975422879868899528e-01 5.570343262767718517e-01 3.551155975243987517e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.774779693175779327e+00 2.309901106454361308e+00 7.957609311735274193e-01 1.084611181113569689e+00 6.225112918890841840e+00 3.186284315844799320e+00 2.621414542922316127e+00 1.671181016780770134e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.081856266548595791e+00 5.657112219647504325e-01 1.948875159668565227e-01 1.044818351464344541e+00 7.302196655729903618e+00 3.069384111234854551e+00 2.495208164817828284e-02 1.590723042724613220e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.748230441573074723e-01 1.508349178003243249e-07 5.196262918221172023e-08 1.019472800519649613e+00 3.419232003357794980e+00 2.994925970974293694e+00 1.733733641184897920e-10 1.105274538559797344e-10 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.776973951260616857e+00 3.922072741123338036e-01 1.351154059316989620e-01 4.891335810064629253e-01 6.232809369556705725e+00 1.436937664531324765e+00 2.933424258203309883e-08 1.870090691191706033e-08 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.619156009661701701e+00 3.655576052974396362e-08 1.259345950249679495e-08 5.898538438672444872e-01 5.679256435151531335e+00 1.732825628282151698e+00 2.629461583618097009e+00 1.676311095000699414e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.736216865585281433e+00 2.281363026230038837e+00 7.859295625362483495e-01 1.533402791351844652e+00 9.597393425413121903e+00 4.504708552737499261e+00 1.253631113238978356e+00 7.992038207567120356e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.865799805202725592e-01 3.628320282884527792e+00 1.249956337453719701e+00 3.989347497964303102e+00 2.758961699474824947e+00 1.171958724431346432e+01 3.727390860855533283e+00 2.376253258227421394e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.771461228553145695e+00 5.773159728050814207e-16 1.988853526313505295e-16 4.537732068321531343e-11 1.322855569467957082e+01 1.333058774477535838e-10 1.791148391539931328e+00 1.141877082455649006e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.895588612422290042e+00 6.947439449511705122e-07 2.393392890356782316e-07 1.045733742215557482e+00 6.648855182119571161e+00 3.072073273253694392e+00 5.018536473957790900e-01 3.199372991175437053e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.477580547238585229e+00 7.662094489202969649e-01 2.639591551530423019e-01 7.365827611649969353e-02 5.182674665866660924e+00 2.163874151483539676e-01 1.494568055086631308e-08 9.528038091843881623e-09 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.241967045931490876e+00 2.692373235024803080e-06 9.275225794660444840e-07 3.322588367056053538e-01 4.356250599549248648e+00 9.760835390881474893e-01 5.940242597499986038e-02 3.786970927897479605e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.202159522306490036e+00 4.762782531188520241e-01 1.640778581994445096e-01 7.058921271207365677e-01 4.216624069822834109e+00 2.073713651941059499e+00 1.190561216958324398e+00 7.589960582419511548e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.698662349412671801e+00 2.166225609959873122e+00 7.462647226311762694e-01 7.311044881283731423e-01 9.465669412180538700e+00 2.147780517415902146e+00 1.875753381860529201e+00 1.195813707675971838e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.541228982939998771e+00 8.129165207177309060e-01 2.800497413872582442e-01 7.495294091452684437e-01 5.405924177271128173e+00 2.201907782447909856e+00 2.729722336673716221e+00 1.740228443627257704e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.037068265288377367e+00 4.373108697386385136e-09 1.506535946249609840e-09 2.587139109757589650e-01 3.637559681825244695e+00 7.600291156749676702e-01 9.789374020685322197e-02 6.240835152802066965e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.138297831392044213e+00 1.571289772924793882e+00 5.413093267725914703e-01 1.572072158904397998e+00 7.500167770578899606e+00 4.618308339907162718e+00 1.733178009255745167e+00 1.104920317006085062e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.046482528147920643e+00 1.187047875744698944e+00 4.089379931940487767e-01 1.286721563316315153e+00 7.178121810410104331e+00 3.780028094348752088e+00 1.158417774390273491e+00 7.385042549982617777e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.716897246030186563e+00 2.043537494778035869e-09 7.039986669510333746e-10 3.080722430451824367e-01 6.022087849983115859e+00 9.050300912020636801e-01 1.987311952488819200e+00 1.266933541048590683e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.466457766415095287e-01 6.444287659057579276e-09 2.220057098545335674e-09 1.037386966339048228e-01 2.969644954898314371e+00 3.047552780079459955e-01 8.077461570990408513e-01 5.149471867264062697e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.538144761682778583e+00 1.004998495534088043e+00 3.462219817114933207e-01 8.549885626900749491e-01 5.395106144099538703e+00 2.511717281698222948e+00 9.214681974923764063e-01 5.874462562108735408e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.742156052456779181e+00 2.531284059550517718e+00 8.720273585151531170e-01 6.696078786233453650e-01 6.110684154530967582e+00 1.967120677506889903e+00 9.775145232526669670e-01 6.231764141608230334e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.027956909644692995e+00 2.402086171475842136e+00 8.275186860734274896e-01 6.966195255457618973e-01 7.113142440002429900e+00 2.046473341791310130e+00 1.412733048987384610e+00 9.006330798083543865e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.418386932827524594e-01 3.342106165878682589e+00 1.151355574145206173e+00 4.332237704599627426e-01 1.199013305095589121e+00 1.272690277496952849e+00 2.398032397161588225e+00 1.528772406707629816e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.616221355644202884e+00 9.619304865465402310e-01 3.313850526152830600e-01 7.574357763955679168e-01 5.668963015237471481e+00 2.225134478247849490e+00 1.306947652997000553e+00 8.331937096755070993e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.246985816098766797e+00 2.258302509975732786e+00 7.779852146866399476e-01 9.148627950060979064e-01 1.138893656997112025e+01 2.687611031157749686e+00 2.456669795496655428e+00 1.566154402331158435e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.871240168135407833e-01 9.057972923470917204e-01 3.120471672135730623e-01 1.356111291821977982e+00 3.462378171917014136e+00 3.983875710405340609e+00 1.405688723204570723e+00 8.961422435321756419e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.677824463608007743e-01 5.336305007317030391e-01 1.838357075020717046e-01 1.508500191674346513e-01 1.991520330974397623e+00 4.431551679419349909e-01 3.016756000971401730e-01 1.923215606892389185e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.424163037320418379e+00 1.281865296132167553e-08 4.416025945175316516e-09 6.136937150074744940e-01 4.995310548300309961e+00 1.802860502372134466e+00 1.205677446281121723e+00 7.686328230786190208e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.099851193945588390e+00 1.035605866555248777e+00 3.567662210282831481e-01 3.660550070222633456e-01 3.857773391601502677e+00 1.075367235670574129e+00 2.890771483547854848e-01 1.842899071495508745e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.040296506348053374e+00 1.939573834874863730e-10 6.681831861143905522e-11 3.494713210688976668e-01 3.648882870389524413e+00 1.026649004315210778e+00 5.477350080738428023e-02 3.491871784226972114e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.174541687799332657e+00 2.646123736335058929e+00 9.115896271674277518e-01 1.725432341555472204e+00 1.113483580427685915e+01 5.068837666144160536e+00 2.005182089136508417e+00 1.278325952528693410e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.491495969574807345e+00 2.290626141187263709e+00 7.891207056390123764e-01 6.583107926406785992e-01 5.231483583215739586e+00 1.933932998356870270e+00 9.936185693670808172e-01 6.334429232226703732e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.496683603734939361e+00 1.414164973371131673e+00 4.871798333263548386e-01 1.339233357370119393e+00 8.757220637442788558e+00 3.934293059254169833e+00 1.516863013997903797e+00 9.670170942228125677e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.283648136274836649e+00 1.136309046856354092e-10 3.914584666420139232e-11 4.076248375037034855e-01 4.502448741756705175e+00 1.197487771750010310e+00 5.319244851423022835e-01 3.391077936646068602e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.019954091648624050e+00 2.562182834674735510e+00 8.826719865454462077e-01 6.795189572964889235e-01 3.577531012446944825e+00 1.996236654807546973e+00 3.555373534854194162e+00 2.266590293799690237e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.662372776467895719e+00 1.187011114901082909e+00 4.089253290834229948e-01 9.065376260125835861e-01 9.338382239452457156e+00 2.663154012962936967e+00 2.219000227042127626e+00 1.414637400893872243e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.689718052729200837e+00 1.444262268607249933e+00 4.975483515351974972e-01 1.240820217538526560e+00 5.926755709327255595e+00 3.645182777727751677e+00 9.578598224119740934e-01 6.106463230982877022e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.036596431472886159e+00 8.446572195687984674e-01 2.909844121414510432e-01 6.488290307376523014e-01 7.143445918880694023e+00 1.906078233659378229e+00 8.435867010153416112e-01 5.377959333261135288e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.291343711953619522e+00 9.244229534403288762e-01 3.184637074601932571e-01 6.864534076760807624e-01 4.529441290612485460e+00 2.016608130658286591e+00 1.328861689459464923e+00 8.471641524030759651e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.369028835650626608e+00 1.463821318055864573e+00 5.042864440702452544e-01 4.087051893036097172e-01 4.801925063664070237e+00 1.200661543195093328e+00 1.237656190497674835e+00 7.890196292857801774e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.374466954069559765e+00 8.310765959906424305e-01 2.863058873187763198e-01 4.908027387460237208e-03 4.820999488142966527e+00 1.441841183155181429e-02 1.465691294602869510e+00 9.343945522139931459e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.465905316886037868e-01 1.135193584460498784e+00 3.910741898466417732e-01 5.994581126166320661e-01 2.618697059588227738e+00 1.761040283832643993e+00 3.039701013342855071e-07 1.937843308263964612e-07 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.743557360007324863e+00 1.018481860716895948e+00 3.508670010169706588e-01 1.626138579360011160e+00 9.623140512126708401e+00 4.777140362397213735e+00 2.622339802613304904e+00 1.671770880156384864e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.698928446245554724e+00 1.466411619320421744e+00 5.051788028558852339e-01 1.061598443532963287e+00 9.466602757788686873e+00 3.118679328827742125e+00 9.718605345017380381e-01 6.195719332536899771e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.614466118935840466e-01 1.444404807038423222e+00 4.975974560247367617e-01 5.065728671382885419e-10 3.372313615901732842e+00 1.488169409924466932e-09 6.094305895247302818e-01 3.885187999010139004e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.841778942109437711e+00 8.751663685958213090e-01 3.014948139812604344e-01 5.631476366775959308e-01 6.460115545806514703e+00 1.654370260509976376e+00 1.326716959704850485e+00 8.457968632569491385e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.520266164479387339e+00 9.386069902098723716e-01 3.233501081273010280e-01 1.180258968998715297e+00 5.332396227567125280e+00 3.467270766741231913e+00 9.965844112634340002e-01 6.353336805198482873e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.024628525917749222e+00 1.401342034200253828e+00 4.827623307819874365e-01 7.204121389785920204e-01 7.101467996905467928e+00 2.116369385953560389e+00 1.351626678361436351e+00 8.616770868044346665e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.942647615328199517e+00 2.021459615433086832e+00 6.963928375166983376e-01 9.963723652453234658e-01 6.813916574283408245e+00 2.927063352659587281e+00 1.421213529857512592e+00 9.060394809750812462e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
